Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.180.61-212.192.15.253-56656-2052-17,192.168.180.61,56656,212.192.15.253,2052,17,20/08/2024 03:25:53 下午,10959594,1,3,25.0,79.0,25.0,25.0,25.0,0.0,27.0,25.0,26.333333333333332,1.1547005383792515,9.489402618381668,0.3649770237839103,3653198.0,5498474.8030623,1.0002284E7,471213.0,0,0,0,0,0,1.0959594E7,5479797.0,7062158.266422525,1.0473497E7,486097.0,0,0,0,0,8,24,0.09124425594597757,0.2737327678379327,25.0,27.0,25.8,1.0954451150103324,1.2000000000000002,0,0,0,0,0,0,0,0,3.0,32.25,25.0,26.333333333333332,0,0,0,0,0,0,1,25,3,79,-1,-1,1,0,486097.0,0.0,486097.0,486097.0,1.0002284E7,0.0,1.0002284E7,1.0002284E7,No Label
175.24.154.66-192.168.180.61-443-3374-6,192.168.180.61,3374,175.24.154.66,443,6,20/08/2024 03:26:02 下午,3024102,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9920300307330904,1512051.0,705828.3321261622,2011147.0,1012955.0,2011147.0,2011147.0,0.0,2011147.0,2011147.0,0,0,0,0,0,0,0,0,0,64,32,0.6613533538220602,0.3306766769110301,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.180.61-104.16.249.249-2429-443-6,192.168.180.61,2429,104.16.249.249,443,6,20/08/2024 03:25:49 下午,15484724,3,5,40.0,40.0,39.0,0.0,13.333333333333332,22.233608194203057,39.0,0.0,8.0,17.334935823359714,5.1663820420693325,0.5166382042069332,2212103.4285714286,5542126.777128851,1.4778768E7,0.0,323908.0,161954.0,98642.81018908575,231705.0,92203.0,1.5484724E7,3871180.9999999995,7460365.679817445,1.5060719E7,0.0,0,0,0,0,60,124,0.19373932657759996,0.3228988776293333,0.0,39.0,9.0,17.014699527173555,289.5,0,0,0,0,1,0,0,0,1.0,10.125,13.333333333333334,8.0,0,0,0,0,0,0,3,40,5,40,-1,9,2,0,221766.0,0.0,221766.0,221766.0,1.4778768E7,0.0,1.4778768E7,1.4778768E7,No Label
192.168.180.61-104.16.249.249-2434-443-6,192.168.180.61,2434,104.16.249.249,443,6,20/08/2024 03:25:51 下午,15283120,2,4,39.0,40.0,39.0,0.0,19.5,27.577164466275352,39.0,0.0,10.0,19.339079605813716,5.169101597056098,0.3925899947131214,3056624.0000000005,6537607.125957363,1.4749753E7,2.0,283921.0,283921.0,0.0,283921.0,283921.0,1.5236652E7,5078884.0,8581763.19261281,1.4987204E7,2.0,0,0,0,0,40,92,0.13086333157104046,0.26172666314208093,0.0,39.0,11.428571428571427,18.840179960721738,354.95238095238096,0,0,0,0,1,0,0,0,2.0,13.333333333333334,19.5,10.0,0,0,0,0,0,0,2,39,4,40,-1,9,1,0,249446.0,0.0,249446.0,249446.0,1.4749753E7,0.0,1.4749753E7,1.4749753E7,No Label
192.168.180.61-1.0.0.1-3362-853-6,192.168.180.61,3362,1.0.0.1,853,6,20/08/2024 03:25:49 下午,1082206,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.7721154752422366,541103.0,682152.9828784743,1023458.0,58748.0,0,0,0,0,0,1082206.0,541103.0,682152.9828784743,1023458.0,58748.0,0,0,0,0,0,96,0.0,2.7721154752422366,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,65535,0,0,0,0,0,0,0,0,0,0,No Label
192.168.180.61-223.6.6.6-49324-53-17,192.168.180.61,49324,223.6.6.6,53,17,20/08/2024 03:25:49 下午,28972,0,2,0.0,175.0,0,0,0,0,139.0,36.0,87.5,72.8319984622144,6040.314786690597,69.03216899074968,28972.0,0.0,28972.0,28972.0,0,0,0,0,0,28972.0,28972.0,0.0,28972.0,28972.0,0,0,0,0,0,16,0.0,69.03216899074968,36.0,139.0,70.33333333333334,59.46707772653146,3536.3333333333335,0,0,0,0,0,0,0,0,0.0,105.5,0.0,87.5,0,0,0,0,0,0,0,0,2,175,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.180.61-120.53.53.53-2407-443-6,192.168.180.61,2407,120.53.53.53,443,6,20/08/2024 03:25:48 下午,15084571,2,4,46.0,47.0,46.0,0.0,23.0,32.526911934581186,46.0,0.0,11.75,22.838198994958717,6.165239966055382,0.39775741716486335,3016914.1999999997,6632132.888024727,1.488062E7,0.0,92187.0,92187.0,0.0,92187.0,92187.0,1.5040826E7,5013608.666666666,8587216.306933077,1.4929062E7,0.0,0,0,0,0,40,92,0.13258580572162112,0.26517161144324225,0.0,46.0,13.428571428571427,22.255015486081206,495.2857142857143,0,0,0,0,1,0,0,0,2.0,15.666666666666666,23.0,11.75,0,0,0,0,0,0,2,46,4,47,-1,501,1,0,111764.0,0.0,111764.0,111764.0,1.488062E7,0.0,1.488062E7,1.488062E7,No Label
192.168.180.61-114.114.115.115-49329-53-17,192.168.180.61,49329,114.114.115.115,53,17,20/08/2024 03:25:49 下午,29332,0,2,0.0,104.0,0,0,0,0,68.0,36.0,52.0,22.627416997969522,3545.615709804991,68.18491749624982,29332.0,0.0,29332.0,29332.0,0,0,0,0,0,29332.0,29332.0,0.0,29332.0,29332.0,0,0,0,0,0,16,0.0,68.18491749624982,36.0,68.0,46.666666666666664,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,0.0,70.0,0.0,52.0,0,0,0,0,0,0,0,0,2,104,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.180.61-203.208.40.34-3215-443-6,192.168.180.61,3215,203.208.40.34,443,6,20/08/2024 03:25:57 下午,22988,0,2,0.0,1.0,0,0,0,0,1.0,0.0,0.5,0.7071067811865476,43.50095702105446,87.00191404210892,22988.0,0.0,22988.0,22988.0,0,0,0,0,0,22988.0,22988.0,0.0,22988.0,22988.0,0,0,0,0,0,52,0.0,87.00191404210892,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,1,-1,357,0,0,0,0,0,0,0,0,0,0,No Label
129.150.38.255-192.168.180.61-10086-3267-6,129.150.38.255,10086,192.168.180.61,3267,6,20/08/2024 03:25:58 下午,9657,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.10365537951745,9657.0,0.0,9657.0,9657.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,103.55182768975872,103.55182768975872,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
